developerCountry,countryCode,userRatingCount,primaryGenreName,downloads,deviceType,hasPrivacyLink,hasTermsOfServiceLink,hasTermsOfServiceLinkRating,isCorporateEmailScore,adSpent,appAge,averageUserRating,appContentBrandSafetyRating,appDescriptionBrandSafetyRating,mfaRating,coppaRisk
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,100 - 500,GLOBAL,TRUE,,,0,,66.6,,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,05-Oct,GLOBAL,TRUE,,,0,,65.33333333,,,low,low,FALSE
CHINA,US,13418,Games,100000 - 500000,tablet,TRUE,FALSE,high,99,7.045510138,16.73333333,4,,medium,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,291,Education,100000 - 500000,GLOBAL,TRUE,,,0,,96.86666667,4,medium,low,low,FALSE
INDIA,GLOBAL,0,Lifestyle,,GLOBAL,TRUE,,,99,,39.76666667,0,,low,low,FALSE
CANNOT IDENTIFY COUNTRY,GLOBAL,125,Games,10000 - 50000,GLOBAL,TRUE,,,0,,6.933333333,4,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Maps & Navigation,Oct-50,GLOBAL,TRUE,,,99,,5.5,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Medical,Oct-50,GLOBAL,,,,0,,84.43333333,0,,low,low,FALSE
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Books & Reference,1000 - 5000,GLOBAL,TRUE,,,0,,23.5,,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,50 - 100,GLOBAL,TRUE,FALSE,high,0,,,5,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Social,100 - 500,GLOBAL,FALSE,FALSE,high,99,,136.8333333,5,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,,8778,Games,100000 - 500000,tablet,TRUE,FALSE,high,99,204.720896,15.13333333,4,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,9,Music & Audio,1000 - 5000,GLOBAL,TRUE,,,0,,68.26666667,3,low,low,low,FALSE
VIET NAM,GLOBAL,0,Health & Fitness,,GLOBAL,TRUE,,,99,,22.26666667,0,,high,low,FALSE
CANNOT IDENTIFY COUNTRY,FR,7182,Games,1000000 - 5000000,smartphone,TRUE,TRUE,low,99,1.560444325,27.4,4,,medium,low,FALSE
CANNOT IDENTIFY COUNTRY,GLOBAL,19,Books & Reference,500 - 1000,GLOBAL,,,,0,,133.2,4,,high,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Books & Reference,Oct-50,GLOBAL,TRUE,FALSE,high,0,,100.7666667,5,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,7,Events,500 - 1000,GLOBAL,TRUE,FALSE,high,99,,71.83333333,5,,low,low,FALSE
CANNOT IDENTIFY COUNTRY,GLOBAL,9,Shopping,500 - 1000,GLOBAL,TRUE,,,0,,36.43333333,4,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Music,,GLOBAL,TRUE,,,,,32.93333333,0,,low,low,FALSE
RUSSIAN FEDERATION,GLOBAL,365,Games,100000 - 500000,GLOBAL,TRUE,,,99,,44.16666667,3,,low,low,FALSE
UNITED KINGDOM,GLOBAL,8,Social,100 - 500,GLOBAL,TRUE,TRUE,low,99,,102.8,5,,medium,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,05-Oct,GLOBAL,TRUE,TRUE,low,0,,37.5,,,low,low,FALSE
RUSSIAN FEDERATION,GLOBAL,51,Games,500 - 1000,GLOBAL,,,,0,,120.9,4,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,23,Maps & Navigation,1000 - 5000,GLOBAL,TRUE,,,0,,64.03333333,4,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,5,Photography,1000 - 5000,GLOBAL,TRUE,,,0,,99.16666667,5,,low,low,FALSE
INDIA,GLOBAL,624,Finance,100000 - 500000,GLOBAL,TRUE,TRUE,low,99,,44.16666667,4,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,100 - 500,GLOBAL,TRUE,,,99,,88.56666667,4,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,25,Games,5000 - 10000,GLOBAL,TRUE,TRUE,low,0,,14.13333333,4,,medium,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,,GLOBAL,TRUE,FALSE,high,,,14.1,0,,low,low,TRUE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,10,Personalization,100 - 500,GLOBAL,TRUE,,,0,,26.9,4,,low,low,FALSE
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Education,100 - 500,GLOBAL,TRUE,,,0,,47.16666667,,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Entertainment,,GLOBAL,TRUE,,,99,,88.56666667,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,12,Health & Fitness,50 - 100,GLOBAL,,,,0,,58,4,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Travel,,GLOBAL,TRUE,,,99,,55.83333333,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Photo & Video,,GLOBAL,TRUE,,,,,45.93333333,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,6,Health & Fitness,100 - 500,GLOBAL,TRUE,FALSE,high,99,,85.96666667,5,,low,low,FALSE
HONG KONG,GLOBAL,1177,Games,10000 - 50000,GLOBAL,TRUE,TRUE,low,99,,37.76666667,4,,medium,low,FALSE
UNITED STATES,GLOBAL,260,Games,,GLOBAL,TRUE,FALSE,high,0,,132.1,4,medium,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Shopping,,GLOBAL,TRUE,,,,,50.8,0,,low,low,FALSE
LUXEMBOURG,AE,756673,Social Networking,,smartphone,TRUE,TRUE,low,99,16.87069514,173.2333333,4,high,medium,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,FR,9,Entertainment,1000 - 5000,smartphone,TRUE,,,0,0.243473726,25.93333333,4,,high,low,FALSE
SWITZERLAND,DE,244622,Games,10000000 - 50000000,smartphone,TRUE,TRUE,low,99,0.463897624,38.9,4,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,,GLOBAL,,,,,,91.96666667,0,,low,low,FALSE
CANNOT IDENTIFY COUNTRY,GLOBAL,9,Education,1000 - 5000,GLOBAL,TRUE,,,0,,64.5,4,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,7,Music,,GLOBAL,TRUE,TRUE,low,,,99.53333333,4,low,high,low,FALSE
INDIA,GLOBAL,7,Productivity,100 - 500,GLOBAL,TRUE,,,0,,30.5,4,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,14,Tools,100 - 500,GLOBAL,,,,0,,42.5,5,,low,low,FALSE
SWITZERLAND,GLOBAL,9,Books & Reference,1000 - 5000,GLOBAL,TRUE,,,99,,86.16666667,4,,low,low,FALSE
UNITED STATES,FI,3201,Games,500000 - 1000000,GLOBAL,TRUE,TRUE,low,99,0.036860759,51.16666667,3,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Entertainment,500 - 1000,GLOBAL,TRUE,FALSE,high,99,,6.7,0,,low,low,FALSE
THAILAND,GLOBAL,0,Entertainment,50 - 100,GLOBAL,TRUE,FALSE,high,0,,151.1333333,0,,low,low,FALSE
SINGAPORE,PL,30971,Games,5000000 - 10000000,GLOBAL,TRUE,TRUE,low,99,2.097328879,16.63333333,4,,low,low,FALSE
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Games,,GLOBAL,TRUE,,,99,,54,0,,high,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,17,Games,1000 - 5000,GLOBAL,TRUE,,,99,,89.36666667,4,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,PH,0,Music & Audio,500 - 1000,smartphone,TRUE,,,0,15.51289932,0.833333333,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,Oct-50,GLOBAL,TRUE,,,0,,36.56666667,,,low,low,FALSE
UNITED KINGDOM,GLOBAL,0,Education,Oct-50,GLOBAL,TRUE,TRUE,low,99,,108.4333333,0,,low,low,TRUE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,8156,Personalization,500000 - 1000000,smartphone,TRUE,FALSE,high,99,16949.97514,4.9,4,,medium,low,FALSE
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Health & Fitness,,GLOBAL,TRUE,,,99,,97.4,0,,high,low,FALSE
FRANCE,IN,685,Games,1000000 - 5000000,GLOBAL,TRUE,FALSE,high,99,9.374827221,29.93333333,3,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Communication,1000 - 5000,GLOBAL,TRUE,FALSE,high,99,,26.53333333,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,ID,0,Tools,01-May,GLOBAL,TRUE,,,0,2.626320539,18.3,,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Travel & Local,Oct-50,GLOBAL,TRUE,,,0,,32.36666667,,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,Oct-50,GLOBAL,TRUE,,,0,,37.03333333,,,low,low,TRUE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1,Utilities,,GLOBAL,TRUE,,,99,,26.73333333,1,,high,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,,GLOBAL,TRUE,,,,,47,0,,low,low,FALSE
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Medical,Oct-50,GLOBAL,TRUE,,,0,,111.2333333,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Food & Drink,100 - 500,GLOBAL,TRUE,,,99,,70.53333333,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Music & Audio,Oct-50,GLOBAL,TRUE,,,0,,43.83333333,,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Music & Audio,100 - 500,GLOBAL,TRUE,,,0,,35.46666667,,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Music & Audio,100 - 500,GLOBAL,TRUE,FALSE,high,0,,78.1,5,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Maps & Navigation,100 - 500,GLOBAL,TRUE,,,0,,44.23333333,,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Shopping,50 - 100,GLOBAL,TRUE,FALSE,high,0,,95.4,5,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,90,Tools,10000 - 50000,GLOBAL,TRUE,,,0,,78.53333333,4,medium,medium,low,FALSE
ITALY,GLOBAL,0,Productivity,Oct-50,GLOBAL,TRUE,TRUE,low,99,,6.6,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,6,Communication,500 - 1000,GLOBAL,TRUE,,,0,,52.53333333,5,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Lifestyle,01-May,GLOBAL,TRUE,,,0,,26.56666667,,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,184,Games,100000 - 500000,GLOBAL,TRUE,FALSE,high,0,,24.1,3,,medium,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1,Utilities,,GLOBAL,TRUE,,,,,50.76666667,5,,low,low,FALSE
CANNOT IDENTIFY COUNTRY,US,2472,Games,,tablet,TRUE,TRUE,low,99,18.03402937,22.1,4,,low,low,FALSE
TURKEY,KZ,22878,Games,,smartphone,TRUE,FALSE,high,99,13.618956,19.2,4,,medium,low,FALSE
ICELAND,GLOBAL,0,Entertainment,5000 - 10000,smartphone,TRUE,FALSE,high,0,,6.9,0,,low,low,FALSE
EGYPT,GLOBAL,0,Games,01-May,GLOBAL,TRUE,,,0,,49.26666667,,,low,low,TRUE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,6,Food & Drink,1000 - 5000,GLOBAL,TRUE,,,0,,39.36666667,2,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Finance,50 - 100,GLOBAL,TRUE,,,0,,30.13333333,,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Lifestyle,,GLOBAL,,,,,,108.2,0,,low,low,FALSE
PAKISTAN,GLOBAL,196,Entertainment,10000 - 50000,GLOBAL,TRUE,,,0,,60.36666667,4,medium,high,low,FALSE
UKRAINE,GLOBAL,0,Productivity,05-Oct,GLOBAL,,,,99,,68.93333333,5,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Reference,,GLOBAL,TRUE,,,99,,115.4666667,0,,low,low,FALSE
CHINA,GLOBAL,1,Entertainment,,GLOBAL,TRUE,FALSE,high,0,,124.3,0,,low,low,FALSE
CANNOT IDENTIFY COUNTRY,MA,7936,Games,1000000 - 5000000,smartphone,TRUE,TRUE,low,0,46.52574574,19.26666667,2,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,0 - 1,GLOBAL,TRUE,,,0,,42.56666667,,,medium,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,,GLOBAL,TRUE,,,,,56.83333333,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,LATAM,1208,Utilities,,smartphone,TRUE,,,,10.00901564,14.63333333,4,,low,low,FALSE
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Food & Drink,500 - 1000,GLOBAL,,,,99,,47.06666667,,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Entertainment,100 - 500,GLOBAL,TRUE,,,0,,32.5,,,low,low,FALSE
INDIA,GLOBAL,0,Social,01-May,GLOBAL,TRUE,,,99,,54.33333333,,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,News & Magazines,50 - 100,GLOBAL,TRUE,,,0,,54.56666667,,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Books & Reference,100 - 500,GLOBAL,TRUE,,,0,,28,,,low,low,FALSE
UNITED STATES,GLOBAL,14,Games,1000 - 5000,GLOBAL,TRUE,,,0,,52.1,3,,high,low,FALSE
INDIA,GLOBAL,58,Auto & Vehicles,50000 - 100000,GLOBAL,TRUE,FALSE,high,0,,18.06666667,3,,low,low,FALSE
CHINA,GLOBAL,0,Education,,GLOBAL,TRUE,,,,,114.1333333,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,13,Entertainment,,GLOBAL,TRUE,,,,,3.333333333,2,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,62,Education,10000 - 50000,GLOBAL,TRUE,,,99,,77.46666667,3,,low,low,TRUE
GERMANY,GLOBAL,0,Sports,,GLOBAL,TRUE,,,99,,25.36666667,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,100 - 500,GLOBAL,TRUE,,,99,,100.0333333,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,16,Entertainment,100 - 500,GLOBAL,TRUE,,,0,,56.06666667,4,,medium,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,50 - 100,GLOBAL,TRUE,,,0,,22.7,,,high,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,13,Games,100 - 500,GLOBAL,TRUE,,,0,,47.23333333,4,,medium,low,FALSE
FRANCE,GLOBAL,0,Health & Fitness,,GLOBAL,TRUE,FALSE,high,,,101.2,0,,low,low,FALSE
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Music & Audio,100 - 500,GLOBAL,TRUE,,,0,,66.36666667,,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Reference,,GLOBAL,,,,,,96.6,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Social Networking,,GLOBAL,,,,,,65.83333333,0,,high,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,100 - 500,GLOBAL,TRUE,FALSE,high,0,,89.1,5,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,Oct-50,GLOBAL,TRUE,,,0,,26.6,,,low,low,FALSE
JAPAN,GLOBAL,0,Music & Audio,05-Oct,GLOBAL,TRUE,FALSE,high,99,,65.56666667,0,,medium,low,FALSE
QATAR,GLOBAL,0,Shopping,50 - 100,GLOBAL,TRUE,,,99,,45.6,,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,10,Lifestyle,,GLOBAL,,,,,,126.6333333,4,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,7,Business,500 - 1000,GLOBAL,TRUE,FALSE,high,0,,71.1,4,,low,low,FALSE
CANNOT IDENTIFY COUNTRY,GLOBAL,57,Games,1000 - 5000,GLOBAL,TRUE,FALSE,high,0,,82.43333333,3,low,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1,Productivity,,GLOBAL,TRUE,,,,,34.7,5,,low,low,FALSE
SINGAPORE,GLOBAL,505,Video Players & Editors,100000 - 500000,GLOBAL,TRUE,,,0,,35.93333333,3,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,APAC,95,Games,,smartphone,TRUE,FALSE,high,99,58.96483351,31.33333333,4,,medium,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,397,Games,100000 - 500000,smartphone,TRUE,,,0,,20.43333333,3,,low,low,TRUE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,,GLOBAL,,,,,,102.1,0,low,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,6,Productivity,,GLOBAL,TRUE,,,,,8.8,4,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,16,Education,,GLOBAL,TRUE,,,,,39.36666667,4,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Music & Audio,100 - 500,GLOBAL,TRUE,,,0,,73.73333333,0,medium,medium,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,9826,Entertainment,100000 - 500000,smartphone,TRUE,,,0,,56.3,4,low,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Music & Audio,50 - 100,GLOBAL,TRUE,,,0,,71.4,0,medium,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Social Networking,,GLOBAL,TRUE,,,99,,7.366666667,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Lifestyle,Oct-50,GLOBAL,TRUE,,,99,,24.83333333,,,low,low,FALSE
CHINA,GLOBAL,0,Games,50 - 100,GLOBAL,,,,99,,149.9666667,4,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,,GLOBAL,TRUE,FALSE,high,0,,31,0,,low,low,TRUE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,,GLOBAL,,,,,,66.66666667,0,,high,low,FALSE
CANNOT IDENTIFY COUNTRY,GLOBAL,8,Books & Reference,500 - 1000,GLOBAL,TRUE,,,0,,56.9,4,,low,low,TRUE
PAKISTAN,MX,2359,Games,1000000 - 5000000,GLOBAL,TRUE,FALSE,high,0,72.95809904,48.56666667,4,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Beauty,01-May,GLOBAL,TRUE,,,0,,7.6,0,,low,low,FALSE
CANNOT IDENTIFY COUNTRY,GLOBAL,56,Health & Fitness,5000 - 10000,GLOBAL,TRUE,,,99,,114.4333333,3,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,,GLOBAL,TRUE,TRUE,low,99,,112.4,0,,low,low,FALSE
CANNOT IDENTIFY COUNTRY,APAC,127,Games,,smartphone,TRUE,FALSE,high,99,8.592223033,9.5,4,,low,low,TRUE
CANNOT IDENTIFY COUNTRY,FR,19801,Music & Audio,5000000 - 10000000,GLOBAL,TRUE,FALSE,high,0,7.91782313,80.8,4,medium,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,5,Shopping,500 - 1000,GLOBAL,TRUE,,,0,,29.83333333,3,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,13,Music & Audio,100 - 500,GLOBAL,,,,0,,60.43333333,4,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,6,Entertainment,100 - 500,GLOBAL,TRUE,,,0,,59.46666667,5,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Music & Audio,500 - 1000,GLOBAL,TRUE,,,0,,82.6,5,,medium,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,Oct-50,GLOBAL,TRUE,FALSE,high,99,,91.86666667,0,,low,low,FALSE
CYPRUS,JP,127453,Games,,GLOBAL,TRUE,FALSE,high,99,228.0814623,102.2333333,4,low,high,low,FALSE
UNITED STATES,GLOBAL,0,Social,50 - 100,GLOBAL,TRUE,,,99,,24.86666667,,,medium,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,26,Music & Audio,5000 - 10000,GLOBAL,,,,0,,108.4666667,4,low,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,APAC,22,Games,5000 - 10000,smartphone,TRUE,FALSE,high,99,4.820112967,1.466666667,4,,medium,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,14,Music,,GLOBAL,TRUE,,,,,85.43333333,3,,medium,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,95,Games,1000 - 5000,GLOBAL,,,,0,,47.7,2,,medium,low,FALSE
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Games,500 - 1000,GLOBAL,TRUE,,,99,,69.86666667,0,,low,low,FALSE
UNITED STATES,GLOBAL,7,Sports,,GLOBAL,TRUE,FALSE,high,99,,91.56666667,4,,low,low,TRUE
ADDRESS NOT LISTED IN PLAYSTORE,VN,227,Entertainment,50000 - 100000,GLOBAL,TRUE,,,0,0.007038525,15.83333333,2,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Food & Drink,,GLOBAL,TRUE,,,99,,39.13333333,0,,high,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,250,Lifestyle,100000 - 500000,GLOBAL,TRUE,,,0,,67.83333333,4,medium,high,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,50 - 100,GLOBAL,TRUE,,,99,,19.13333333,,,low,low,FALSE
CANNOT IDENTIFY COUNTRY,GLOBAL,192,Food & Drink,10000 - 50000,GLOBAL,TRUE,,,99,,53.03333333,4,,low,low,FALSE
INDONESIA,GLOBAL,0,News & Magazines,50 - 100,GLOBAL,FALSE,FALSE,high,0,,42.4,,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1,Reference,,GLOBAL,,,,,,193.6333333,1,,low,low,FALSE
LUXEMBOURG,GLOBAL,2,Finance,,GLOBAL,TRUE,FALSE,high,99,,56.36666667,3,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Lifestyle,,GLOBAL,TRUE,,,,,48.06666667,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,5,Food & Drink,,GLOBAL,TRUE,,,,,22.73333333,5,,low,low,FALSE
CANNOT IDENTIFY COUNTRY,HK,316057,News & Magazines,100000000 - 500000000,smartphone,TRUE,TRUE,low,0,7.62827085,155.7333333,4,medium,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,15,Travel & Local,500 - 1000,GLOBAL,,,,0,,70.33333333,2,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,107,Education,,GLOBAL,TRUE,,,,,112.8,3,,low,low,FALSE
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Finance,100 - 500,GLOBAL,TRUE,,,99,,31.56666667,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,,133,Games,500000 - 1000000,GLOBAL,TRUE,FALSE,high,99,76.7923335,9.733333333,3,,low,low,FALSE
FRANCE,BD,471,Games,1000000 - 5000000,smartphone,TRUE,FALSE,high,99,2.4095803,35.76666667,3,,low,low,TRUE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Travel & Local,01-May,GLOBAL,TRUE,,,0,,15.6,,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Food & Drink,,GLOBAL,TRUE,,,99,,44.83333333,0,,low,low,FALSE
UNITED STATES,GLOBAL,0,Games,500 - 1000,GLOBAL,TRUE,,,0,,110.4666667,3,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,15,Education,5000 - 10000,GLOBAL,FALSE,FALSE,high,0,,135.3666667,4,medium,low,low,FALSE
TURKEY,SE,19256,Games,5000000 - 10000000,smartphone,TRUE,TRUE,low,99,64.46240416,15.13333333,4,,medium,low,FALSE
CANNOT IDENTIFY COUNTRY,MX,41042,Games,1000000 - 5000000,smartphone,TRUE,FALSE,high,99,11.1614446,13.7,4,,low,low,TRUE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1,Travel,,GLOBAL,TRUE,,,99,,53.9,5,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,,GLOBAL,TRUE,,,99,,4.733333333,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,News,,GLOBAL,FALSE,FALSE,high,,,127.2333333,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,0 - 1,GLOBAL,TRUE,,,0,,41,,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Health & Fitness,,GLOBAL,TRUE,,,,,45.4,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,371,Photo & Video,,GLOBAL,TRUE,FALSE,high,99,,72.1,4,,medium,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Utilities,,GLOBAL,TRUE,,,99,,51.76666667,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,18,Education,1000 - 5000,GLOBAL,TRUE,FALSE,high,0,,89.23333333,4,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,,GLOBAL,,,,,,109.1666667,0,,high,low,FALSE
